bridget-jones-baby-2016_Susan Wloszczyna_3.0.txt,0,25,4,15,0,
bright-lights-starring-carrie-fisher-and-debbie-reynolds-2017_Sheila O&#39;Malley_4.0.txt,0,28,18,18,1,
brightest-star-2014_Glenn Kenny_1.5.txt,1,15,5,4,1,
brigsby-bear-2017_Brian Tallerico_2.5.txt,2,20,4,5,1,
brimstone-2017_Glenn Kenny_1.0.txt,2,41,2,5,0,
brimstone-and-glory-2017_Glenn Kenny_3.0.txt,0,11,4,16,0,
bronx-gothic-2017_Matt Fagerholm_3.5.txt,0,26,1,16,0,
brooklyn-2015_Glenn Kenny_4.0.txt,0,16,4,17,1,
buena-vista-social-club-adios-2017_Matt Zoller Seitz_2.0.txt,1,13,2,3,0,
burden-2017_Glenn Kenny_3.0.txt,0,20,5,8,3,
burn-motherfucker-burn-2017_Sheila O&#39;Malley_3.0.txt,0,30,7,9,1,
burning-blue-2014_Odie Henderson_1.0.txt,0,33,6,7,0,
