the-grand-seduction-2014_Matt Zoller Seitz,3.0,-1,0,1,0,-1,0,-1,-1,-1,1,1,-1,-1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,1,-2,-1,-1,-1,-1,1,-1,-1,0,0,1,0,-1,0,-1,0,1,1,-1,-1,1,-1,-1,0,-2,2,1,1,
the-handmaiden-2016a_Matt Zoller Seitz,4.0,1,1,-1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,-1,1,-2,-1,-1,-2,-1,0,-1,1,0,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,0,
the-hateful-eight-2015_Matt Zoller Seitz,2.0,-1,-1,1,-2,-1,-1,-2,-1,-1,0,1,-1,-1,-1,-1,1,-2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-2,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,1,-2,-1,-1,-1,1,1,-1,0,-1,-1,-2,-1,-1,
the-hollars-2016_Matt Zoller Seitz,2.5,1,-1,1,-2,1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,2,0,1,
the-hunger-games-mockingjay---part-1-2014_Matt Zoller Seitz,2.5,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,2,-1,-1,1,2,0,
the-jungle-book-2016_Matt Zoller Seitz,4.0,1,0,-2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,0,-1,1,1,-1,-1,1,1,1,1,
the-last-of-robin-hood-2014_Matt Zoller Seitz,0.5,1,1,-1,-1,-1,1,-1,-1,-1,-2,1,-1,-1,0,0,-2,-1,-1,-1,-1,-1,1,-1,-1,-2,-1,-1,-1,-1,0,
the-layover-2017_Matt Zoller Seitz,1.5,1,-1,-1,-2,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,
the-lost-city-of-z-2017_Matt Zoller Seitz,3.5,-1,-1,1,-1,0,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,0,0,-1,-1,2,1,1,-1,
the-lovers-and-the-despot-2016_Matt Zoller Seitz,2.0,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,
the-martian-2015_Matt Zoller Seitz,3.5,1,-1,-1,1,-1,-1,-1,0,1,0,-1,-2,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,0,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,
the-meddler-2016_Matt Zoller Seitz,4.0,1,-1,-1,-1,-1,-1,-1,1,1,0,-1,1,0,-1,1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,1,1,1,
the-monuments-men-2014_Matt Zoller Seitz,2.5,1,-1,-1,-1,1,1,1,0,1,-1,-1,1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,1,1,1,-1,-1,-1,
the-november-man-2014_Matt Zoller Seitz,2.0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
the-rehearsal-2017_Matt Zoller Seitz,2.5,-1,0,1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,
the-selfish-giant-2013_Matt Zoller Seitz,3.5,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
the-shallows-2016_Matt Zoller Seitz,3.0,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-1,1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,
the-walk-2015_Matt Zoller Seitz,2.5,1,-1,1,-1,0,-1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-2,-1,1,0,
the-water-diviner-2015_Matt Zoller Seitz,2.0,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
the-witness-2016_Matt Zoller Seitz,3.5,1,-1,-1,-1,-1,-2,-1,-1,0,1,-1,0,-1,-1,1,1,-1,-1,-2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,
the-wolf-of-wall-street-2013_Matt Zoller Seitz,3.5,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-2,1,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,
the-wonders-2015_Matt Zoller Seitz,3.0,0,-1,1,-1,-1,-1,0,0,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,
the-world-made-straight-2015_Matt Zoller Seitz,2.5,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,0,0,-1,-1,1,
the-zero-theorem-2014_Matt Zoller Seitz,2.5,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-2,1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,
thor-ragnarok-2017_Matt Zoller Seitz,3.0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1,-1,-1,-2,-1,-1,0,-1,-1,1,-2,1,-1,-1,2,0,
time-out-of-mind-2015_Matt Zoller Seitz,3.5,-1,1,1,1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,0,-1,-1,1,-1,0,0,-1,1,1,1,1,0,1,-1,1,0,0,-1,1,1,-1,2,1,0,-1,1,-1,0,0,
tomorrowland-2015_Matt Zoller Seitz,3.0,-1,2,2,1,1,1,1,-1,-1,-1,1,1,0,-1,-1,0,0,-1,-1,-2,-1,-2,-1,1,-1,-1,0,-1,-1,-1,1,
tower-2016_Matt Zoller Seitz,3.5,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,1,-1,1,-1,-1,-1,-1,1,0,-1,-1,-1,
transcendence-2014_Matt Zoller Seitz,2.5,-1,-1,-1,1,2,-1,-2,1,0,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,-2,0,-1,0,0,-1,0,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,
trophy-2017_Matt Zoller Seitz,4.0,-1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,1,2,
under-the-skin-2014_Matt Zoller Seitz,4.0,1,-1,-1,0,-1,0,-1,0,-1,0,-1,1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1,0,1,1,-1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,0,1,-1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,1,1,1,-1,0,1,1,0,0,1,0,1,0,-1,-1,1,1,-1,
venus-in-fur-2014_Matt Zoller Seitz,2.0,-1,-1,0,-2,-1,1,-1,-2,1,-1,0,1,1,-1,1,-1,1,1,0,0,0,0,1,-1,-1,2,-1,-1,-1,-1,1,0,-1,1,1,-1,1,-1,-1,
veronica-mars-2014_Matt Zoller Seitz,3.5,1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-2,0,-1,1,1,-1,-2,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,2,-1,-1,0,-1,1,-1,-1,-1,1,
walking-out-2017_Matt Zoller Seitz,3.0,0,1,1,0,-1,-1,0,-1,-1,1,0,-1,-1,-1,1,-2,-1,-1,-1,-1,1,2,-1,-1,
war-dogs-2016_Matt Zoller Seitz,2.0,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,1,-1,-1,1,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,
white-god-2015_Matt Zoller Seitz,3.5,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,2,-1,-1,
whose-streets-2017_Matt Zoller Seitz,3.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-2,-1,1,0,0,-1,-1,-2,-1,1,-1,0,-1,1,1,
wish-upon-2017_Matt Zoller Seitz,1.0,-1,1,-1,-1,0,-1,-1,0,-1,1,-1,1,-1,1,0,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,
z-for-zachariah-2015_Matt Zoller Seitz,2.5,-1,-1,-2,-1,1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,2,1,1,-1,1,1,-1,-2,1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,
zootopia-2016_Matt Zoller Seitz,3.0,-1,2,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,0,-1,-1,
