Still Alice,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Straight Outta Compton,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strangerland,1,0,-1,-1,-1,0,2,1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,,,,,,,,,,,,,,,,,,,
Stronger,3.5,1,0,0,-1,-1,1,1,0,-2,0,2,-1,1,1,1,1,0,-1,2,1,-2,2,-1,1,1,1,-1,1,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Suicide Squad,2,-2,-2,0,-1,-2,-1,0,0,0,-1,-1,1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,0,-1,1,-1,-1,-1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sully,4,0,-1,0,0,-1,-1,-1,0,0,1,2,2,-1,-1,0,-1,-1,-1,1,0,-1,0,1,1,-1,-1,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swiss Army Man,3,1,0,-1,0,1,0,0,-1,0,-1,-1,-1,1,1,-1,-1,1,1,-1,0,-1,-1,-1,2,1,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 Trainspotting,4,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-2,-1,-1,1,1,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tab Hunter Confidential,3,0,-1,-1,1,-1,-1,1,-1,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 19,2.5,1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taken 3,1.5,-1,-1,-2,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,-1,0,-1,0,-1,,,,,,,,,,,,,,,,,,,,,,,
Takin Place,3,-1,-1,0,2,-1,0,0,1,-1,0,-1,-1,-1,-1,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallulah,3.5,1,2,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,1,1,-1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ted 2,2,-1,-1,1,-1,1,-2,-1,1,-1,-2,-1,0,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Terminator Genysis,2,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,
Thanks For Your Service,4,-1,0,0,-1,0,-1,-1,1,-1,0,-1,0,-1,-1,-1,1,0,-1,1,1,0,-1,-1,-1,0,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Accountant,3.5,1,-1,2,-1,-1,1,1,1,-1,0,0,-1,-1,-1,0,1,-1,-1,1,-1,-1,0,0,1,-1,-1,-1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
The Age of Adaline,1,1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,0,-1,0,0,-2,-1,-1,1,-1,1,1,0,,,,,,,,,,,,,,,,,
The Bad Batch,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,1,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Benefactor,2,1,-1,0,0,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The BFG,2,-1,0,-1,-1,-1,-2,-1,-1,2,1,-1,-1,-1,0,0,-1,-1,-2,-2,-1,-1,0,0,0,0,-1,0,0,-1,1,-1,0,-1,-1,-1,0,0,1,,,,,,,,,,,,,,,,,,,
The Big Short,4,1,-1,1,1,1,-1,1,1,-1,-1,-2,0,-2,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,1,2,-1,1,0,1,-1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,
The Big Sick,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Birth of a Nation,3,0,1,1,1,1,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,1,-2,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
The BOss,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,1,0,-2,1,-1,1,-1,-1,0,-1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Boy Next Door,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bronze,2,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,2,-1,-1,1,-1,1,-1,-1,-1,-2,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Choice,2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,0,0,0,0,-1,1,-1,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,0,-1,0,0,,,,,,,,,,,,,,,
The Circle,1.5,0,-1,-1,0,1,-1,-1,1,2,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cobbler,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Comedian,1,-1,-1,-1,-1,0,-1,1,0,1,-1,1,0,-1,-1,1,0,0,-1,-1,1,1,-1,-1,1,0,0,0,0,-1,-1,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,
The Conjuring 2,2.5,-1,-1,0,-1,-1,-1,1,-1,0,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,1,2,-1,0,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The D Train,1,-1,-1,-2,0,-1,0,0,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Dinner,3,1,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Discovery,3.5,-1,-1,0,0,1,1,-1,0,0,0,-1,-1,-1,-1,1,0,0,0,1,1,1,1,1,-1,1,0,-1,-1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
The Duff,2.5,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-2,-1,0,0,-1,-1,1,-1,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The End of the TOur,4,-1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,0,1,-1,1,0,-1,1,2,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Face of and Angel,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Family Fang,3.5,-1,-1,-1,-1,1,1,-1,1,-1,0,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Finest Hours,2,-1,-1,-1,0,-1,1,1,1,-1,-1,-1,-2,-1,-1,-1,-1,1,0,1,-1,-1,-2,-1,0,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Forger,1.5,1,-1,0,-2,0,-1,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Founder,4,0,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gallows,3,-1,-1,-1,1,0,1,-1,-1,-1,0,-1,-2,-2,-1,-2,1,-1,-1,-1,-1,-1,0,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gift,3.5,-1,1,1,-1,2,0,0,1,-1,-1,-1,1,1,1,-2,-1,-1,0,-1,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good Dinosaur,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,0,0,-1,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,2,1,0,0,0,0,1,-1,,,,,,,,,,,,,,,,,,,
The Great Wall,1.5,-1,-1,-1,1,1,-1,-1,-1,0,-2,-1,-1,-2,-1,0,-1,-1,0,-1,-1,0,0,1,0,-1,-1,1,1,1,-1,0,-1,1,-1,-1,-1,1,0,-1,-2,0,1,0,0,-1,,,,,,,,,,,,
The Gunman,1,-1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,1,-1,-1,-1,-2,-1,-1,-1,-1,1,0,0,-1,-1,0,,,,,,,,,,,,,,,,,,,
The Handmaiden,4,-1,-1,-1,-1,1,0,1,1,-1,-1,1,0,0,1,-1,0,-1,1,-1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hateful Eight,4,-2,2,1,1,0,1,-1,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
The Hero,3,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,-1,-1,-1,-1,1,1,2,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hollars,1.5,-1,1,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-2,-1,-1,-1,1,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House,1,0,-1,-1,-1,-1,0,-1,-2,-1,-1,-2,-1,-1,0,-1,-2,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Humbling,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Infiltrator,4,-1,-1,-1,1,1,1,1,1,1,0,1,1,-1,-1,-1,0,1,2,2,1,1,1,0,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Intern,3.5,1,0,-1,2,0,-1,-1,1,1,1,0,0,1,-1,1,-2,-1,-1,-1,-1,1,0,-1,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Interview,3,-2,-1,1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,0,-1,1,-1,0,-1,-1,0,0,0,1,-1,1,-1,1,0,1,-1,-1,1,0,0,0,0,-2,1,-1,-1,-1,-1,,,,,,,,,,,,,,
The Jungle Book,3.5,-1,0,0,1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Five Years,2,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-2,-1,1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-2,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Man on the Moon,4,-1,-1,-1,0,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Witch Hunter,0.5,-1,-1,-2,-1,0,-1,-1,-1,-1,1,-1,0,0,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last WOrd,1.5,-1,1,-1,-1,0,-1,-1,-1,-1,-2,0,-1,0,1,0,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Layover,1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,1,0,1,0,-1,-1,-2,-1,-1,-1,-1,0,1,2,1,1,-1,1,-1,,,,,,,,,,,,,,,,,,
The Lego Brickumentary,2,1,1,-1,-1,0,1,-1,2,2,-1,0,1,-1,0,-1,1,1,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Little Prince,3,1,1,0,1,2,1,0,1,1,1,1,-1,-1,0,2,1,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lobster,3,0,-1,1,-1,-1,0,1,-1,-1,1,-1,0,0,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Longest Ride,2,-2,0,-2,-1,-1,0,1,-1,0,-1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,1,-1,-1,0,1,1,-1,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,
The Lost City of Z,3.5,-1,0,-1,1,0,1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lovers,3.5,1,-1,1,2,0,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Man from UNCLE,3,-1,1,0,1,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,1,1,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Martian,3.5,0,1,0,1,1,2,1,-1,1,1,1,-1,-1,-2,0,-1,1,-1,1,1,1,1,1,-2,-1,0,2,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Meddler,3.5,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-2,-1,0,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Mummy,1,0,-1,0,-1,-1,-1,1,-1,-1,1,1,1,1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-2,0,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,
The Neon Demon,2,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,0,1,1,-1,1,1,1,-1,-1,,,,,,,,,,,,,,,,,
The Nice Guys,3,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Night Before,2,-1,1,-1,0,-1,1,0,-1,-2,1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Outcasts,1.5,1,-1,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,0,0,-2,1,0,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Overnight,3.5,-1,0,1,0,1,0,-1,1,0,0,1,-1,1,-1,-1,2,1,-1,-1,1,0,1,1,0,0,0,-1,-1,-1,-1,1,1,-1,1,0,-1,,,,,,,,,,,,,,,,,,,,,
The Peanuts Movie,3.5,1,-1,0,1,1,1,-1,-1,-1,1,-1,1,-2,-2,1,-1,1,-1,1,-1,-1,1,2,1,1,-1,-1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Promise,3,0,-1,0,1,-1,1,1,0,1,-1,0,1,0,-1,-1,-1,1,0,-1,0,-1,1,1,1,-1,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Revenant,4,-1,0,0,0,0,2,0,0,1,2,1,0,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,-1,-1,1,1,1,0,2,-1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
The Rewrite,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Second Best Exotic Marigold HOtel,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shack,2,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-2,-1,-1,0,-1,-1,1,1,-1,0,-1,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shallows,3,-1,-1,-1,0,0,-1,-1,-1,-1,2,1,-1,1,0,0,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,
The Stanford Prison Experiment,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Trust,3.5,1,-1,0,0,-1,0,0,-1,0,-1,0,0,0,-1,1,0,-1,-1,0,-1,1,-1,-1,-2,-1,0,1,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
The Visit,1.5,-1,-1,-1,-1,-1,1,-1,0,2,-1,1,-1,-2,0,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,-2,-1,0,1,0,1,1,-1,-1,1,0,1,-1,-1,,,,,,,,,,,,,
The Voices,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Walk,3,0,1,1,-1,1,1,1,2,1,1,-1,-1,-1,-1,-1,0,0,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wall,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Water Diviner,3.5,-1,-1,0,1,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,0,0,1,-1,-1,-1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wedding Ringer,1.5,-1,-1,-1,2,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,-1,0,1,0,-1,-1,1,-1,0,-1,0,0,1,-1,0,-2,-1,1,0,0,1,-1,,,,,,,,,,,,,,,,,,,
Thor Ragnarok,3.5,1,-1,-1,0,-1,-2,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,0,2,0,1,-1,0,,,,,,,,,,,,,,,,,,,,,
Three Billboards,4,-1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,-1,1,1,1,1,-1,0,0,-1,1,-1,-1,-1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomorrowland,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower,4,-1,1,-1,-1,-1,1,-1,0,2,-1,1,1,1,2,-1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tragedy Girls,3.5,0,-1,-1,-1,-1,-2,0,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trainwreck,3.5,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,0,0,-1,1,1,1,-1,1,1,1,-1,1,2,2,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,
Trespass Against Us,3,-1,0,0,-1,-1,2,0,-1,-1,1,-1,-1,-2,-1,-1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple 9,3.5,-1,1,-2,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Story,3.5,-1,0,0,0,-1,0,1,-1,-1,-1,-1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,
Trumbo,3,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,1,1,1,0,-1,-1,1,0,-1,-1,1,1,1,0,0,-1,-1,1,0,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,
Truth,3,-1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,2,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,
Unbroken,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unexpected,3,1,-1,1,2,-1,0,-1,1,-1,-1,0,-1,-1,0,-1,-1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unfinished Business,1.5,-2,-1,0,0,1,2,0,0,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-2,1,-1,,,,,,,,,,,,,,,,,,
Unfriended,2,-1,1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unlocked,2,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
Vacation,1,-1,-1,-1,-2,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valerian,1.5,1,1,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,1,1,-1,-1,1,-1,0,-1,1,1,1,-1,-1,0,,,,,,,,,,,,,,,,,
Wakefield,3.5,-1,0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0,1,1,0,1,-1,1,1,-1,-2,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Dogs,3.5,-2,-1,1,1,-1,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,-1,-1,-1,1,1,-1,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War for the Planet of the Apes,3.5,1,1,-1,-1,-1,0,1,-1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,
War Machine,3.5,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Are Your Friends,2,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,0,-1,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weiner,3.5,0,-1,-1,-1,-2,1,-1,-1,-1,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,,,,,,,,,,,
Welcome to Me,3.5,-1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,1,1,-1,1,-1,-1,-1,-1,1,-1,0,0,0,1,-1,1,,,,,,,,,,,,,,,,,,,
Welcome to New York,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wheelman,3.5,1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Where To Invade Next,2.5,1,-1,-1,0,-1,1,1,1,1,-1,0,-1,0,1,-1,0,-1,0,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
While Were Young,3,1,1,0,-1,0,-1,0,-1,-1,0,-1,0,2,-1,0,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Whiskey Tango Foxtrot,3,-1,0,-1,0,-2,1,-1,0,0,-1,1,1,0,1,-1,1,-1,-1,0,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitney,3,0,-1,0,-1,1,-1,0,-1,-1,-1,0,-1,1,1,-1,-1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whose Streets,3.5,-1,1,-1,0,0,0,-1,0,0,1,-1,0,0,1,0,2,-1,-1,-1,-1,-1,-1,0,-1,1,0,0,-1,0,-1,-1,1,-1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,
Why Him,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,0,0,0,1,-1,-2,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-2,-1,1,1,1,0,-1,0,-1,-2,0,-1,1,1,1,-1,0,,,,,,,,,
Wiener Dog,3.5,0,-1,1,-1,-1,-1,1,-1,-1,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson,1.5,-1,0,0,1,-1,0,-1,-1,0,1,-2,-1,-1,-1,-1,2,1,-1,-2,-1,0,-1,-1,-1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Win it All,3.5,1,-1,1,-1,1,0,2,-1,-1,-1,0,1,-1,1,-1,0,0,-1,0,0,0,-1,0,1,1,1,0,1,0,-1,1,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,
Wind River,4,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,0,-1,-2,-1,-1,-1,2,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,
